,supermercado,categoria,subcategoria,nombre,cantidad,unidad,url_historico,id
421,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Eroski, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-desnatada-eroski-botella-15-litros/,421
422,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Euskal Herria, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-euskal-herria-brik-1-litro/,422
423,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-kaiku-brik-1-litro/,423
424,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Lacturale, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-lacturale-brik-1-litro/,424
425,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Pascual, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-desnatada-pascual-botella-15-litros/,425
426,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-pascual-brik-1-litro/,426
427,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada President, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-president-brik-1-litro/,427
428,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Ram, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-ram-brik-1-litro/,428
429,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Suprema Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-suprema-asturiana-brik-1-litro/,429
430,eroski,Leche,Entera Semi Desnatada,"Leche Desnatada Uht Bizkaia Esnea, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-uht-bizkaia-esnea-brik-1-litro/,430
431,eroski,Leche,Entera Semi Desnatada,"Leche Ecológica Desnatada Puleva, Brik",1,l,https://super.facua.org/eroski/leche/leche-ecologica-desnatada-puleva-brik-1-litro/,431
432,eroski,Leche,Entera Semi Desnatada,"Leche En Polvo Desnatada Sveltesse, Lata",,,https://super.facua.org/eroski/leche/leche-en-polvo-desnatada-sveltesse-lata-400-g/,432
433,eroski,Leche,Entera Semi Desnatada,"Leche Entera Asturiana, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-entera-asturiana-botella-15-litros/,433
434,eroski,Leche,Entera Semi Desnatada,"Leche Entera Asturiana, Botella","2,2",l,https://super.facua.org/eroski/leche/leche-entera-asturiana-botella-22-litros/,434
435,eroski,Leche,Entera Semi Desnatada,"Leche Entera Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-asturiana-brik-1-litro/,435
436,eroski,Leche,Entera Semi Desnatada,"Leche Entera Asturiana, Brik",50,cl,https://super.facua.org/eroski/leche/leche-entera-asturiana-brik-50-cl/,436
437,eroski,Leche,Entera Semi Desnatada,"Leche Entera Asturiana, Pack",200,ml,https://super.facua.org/eroski/leche/leche-entera-asturiana-pack-6x200-ml/,437
438,eroski,Leche,Entera Semi Desnatada,"Leche Entera Beyena, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-beyena-brik-1-litro/,438
439,eroski,Leche,Entera Semi Desnatada,"Leche Entera Bomilk, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-bomilk-brik-1-litro/,439
440,eroski,Leche,Entera Semi Desnatada,"Leche Entera Celta, Brik","1,5",l,https://super.facua.org/eroski/leche/leche-entera-celta-brik-15-litros/,440
441,eroski,Leche,Entera Semi Desnatada,"Leche Entera Del País Vasco Eroski, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-del-pais-vasco-eroski-brik-1-litro/,441
442,eroski,Leche,Entera Semi Desnatada,"Leche Entera Ecológica Puleva, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-ecologica-puleva-brik-1-litro/,442
443,eroski,Leche,Entera Semi Desnatada,"Leche Entera Eroski, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-entera-eroski-botella-15-litros/,443
444,eroski,Leche,Entera Semi Desnatada,"Leche Entera Euskal Herria, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-euskal-herria-brik-1-litro/,444
445,eroski,Leche,Entera Semi Desnatada,"Leche Entera Kaiku Disney, Pack",200,ml,https://super.facua.org/eroski/leche/leche-entera-kaiku-disney-pack-6x200-ml/,445
446,eroski,Leche,Entera Semi Desnatada,"Leche Entera Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-kaiku-brik-1-litro/,446
447,eroski,Leche,Entera Semi Desnatada,"Leche Entera Lacturale, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-lacturale-brik-1-litro/,447
448,eroski,Leche,Entera Semi Desnatada,"Leche Entera Pascual, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-entera-pascual-botella-15-litros/,448
449,eroski,Leche,Entera Semi Desnatada,"Leche Entera Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-pascual-brik-1-litro/,449
450,eroski,Leche,Entera Semi Desnatada,"Leche Entera President, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-entera-president-botella-15-litros/,450
451,eroski,Leche,Entera Semi Desnatada,"Leche Entera President, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-president-brik-1-litro/,451
452,eroski,Leche,Entera Semi Desnatada,"Leche Entera Ram, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-ram-brik-1-litro/,452
453,eroski,Leche,Entera Semi Desnatada,"Leche Entera Uht Bizkaia Esnea, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-uht-bizkaia-esnea-brik-1-litro/,453
454,eroski,Leche,Entera Semi Desnatada,"Leche Evaporada Eroski, Pack",,,https://super.facua.org/eroski/leche/leche-evaporada-eroski-pack-3x210-g/,454
455,eroski,Leche,Entera Semi Desnatada,"Leche Evaporada Ideal, Brik",,,https://super.facua.org/eroski/leche/leche-evaporada-ideal-brik-210-g/,455
456,eroski,Leche,Entera Semi Desnatada,"Leche Evaporizada Ideal, Porciones, Pack",,,https://super.facua.org/eroski/leche/leche-evaporizada-ideal-porciones-pack-10x75-g/,456
457,eroski,Leche,Entera Semi Desnatada,"Leche Fermentada Lactebal, Bolsa",1,l,https://super.facua.org/eroski/leche/leche-fermentada-lactebal-bolsa-1-litro/,457
458,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Eco Semidesnatada Puleva, Botella",1,l,https://super.facua.org/eroski/leche/leche-fresca-eco-semidesnatada-puleva-botella-1-litro/,458
459,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Entera Kaiku Gurea, Botella",1,l,https://super.facua.org/eroski/leche/leche-fresca-entera-kaiku-gurea-botella-1-litro/,459
460,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Entera Lactebal, Bolsa",1,l,https://super.facua.org/eroski/leche/leche-fresca-entera-lactebal-bolsa-1-litro/,460
461,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Entera País Vasco Eroski, Botella",1,l,https://super.facua.org/eroski/leche/leche-fresca-entera-pais-vasco-eroski-botella-1-litro/,461
462,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Semi Desnatada Kaiku Gurea, Botella",1,l,https://super.facua.org/eroski/leche/leche-fresca-semi-desnatada-kaiku-gurea-botella-1-litro/,462
463,eroski,Leche,Entera Semi Desnatada,"Leche Fresca Semidesnatada País Vasco Eroski, Botella",1,l,https://super.facua.org/eroski/leche/leche-fresca-semidesnatada-pais-vasco-eroski-botella-1-litro/,463
464,eroski,Leche,Entera Semi Desnatada,"Leche Ligera Desnatada Puleva Disney, Brik",1,l,https://super.facua.org/eroski/leche/leche-ligera-desnatada-puleva-disney-brik-1-litro/,464
465,eroski,Leche,Entera Semi Desnatada,"Leche Ligera Entera Puleva Disney, Brik",1,l,https://super.facua.org/eroski/leche/leche-ligera-entera-puleva-disney-brik-1-litro/,465
466,eroski,Leche,Entera Semi Desnatada,"Leche Ligera Semidesnatada Puleva Disney, Brik",1,l,https://super.facua.org/eroski/leche/leche-ligera-semidesnatada-puleva-disney-brik-1-litro/,466
467,eroski,Leche,Entera Semi Desnatada,"Leche Líquida Evaporizada Ideal, Brik",,,https://super.facua.org/eroski/leche/leche-liquida-evaporizada-ideal-brik-525-g/,467
468,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Naturfibra Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-naturfibra-asturiana-brik-1-litro/,468
469,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Asturiana, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-asturiana-botella-15-litros/,469
470,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Asturiana, Botella","2,2",l,https://super.facua.org/eroski/leche/leche-semidesnatada-asturiana-botella-22-litros/,470
471,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-asturiana-brik-1-litro/,471
472,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Asturiana, Brik",50,cl,https://super.facua.org/eroski/leche/leche-semidesnatada-asturiana-brik-50-cl/,472
473,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Beyena, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-beyena-brik-1-litro/,473
474,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Bomilk, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-bomilk-brik-1-litro/,474
475,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Celta, Brik","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-celta-brik-15-litros/,475
476,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada De Cabra Puleva, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-de-cabra-puleva-brik-1-litro/,476
477,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada De Oveja Gaza, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-de-oveja-gaza-brik-1-litro/,477
478,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Del País Vasco Eroski, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-del-pais-vasco-eroski-brik-1-litro/,478
479,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Ecológica Puleva, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-ecologica-puleva-brik-1-litro/,479
480,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Eroski, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-eroski-botella-15-litros/,480
481,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Euskal Herria, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-euskal-herria-brik-1-litro/,481
482,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-kaiku-brik-1-litro/,482
483,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Lacturale, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-lacturale-brik-1-litro/,483
484,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Pascual, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-pascual-botella-15-litros/,484
485,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-pascual-brik-1-litro/,485
486,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Pascual, Pack",188,ml,https://super.facua.org/eroski/leche/leche-semidesnatada-pascual-pack-6x188-ml/,486
487,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Pastoreo Celta, Botella",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-pastoreo-celta-botella-1-litro/,487
488,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada President, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-president-botella-15-litros/,488
489,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada President, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-president-brik-1-litro/,489
490,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Ram, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-ram-brik-1-litro/,490
491,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Suprema Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-suprema-asturiana-brik-1-litro/,491
492,eroski,Leche,Entera Semi Desnatada,"Leche Semidesnatada Uht Bizkaia Esnea, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-uht-bizkaia-esnea-brik-1-litro/,492
493,eroski,Leche,Entera Semi Desnatada,"Leche Uht 0,0% Materia Grasa Asturiana, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-uht-00-materia-grasa-asturiana-botella-15-litros/,493
494,eroski,Leche,Entera Semi Desnatada,"Leche Uht 0,0% Materia Grasa Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-uht-00-materia-grasa-asturiana-brik-1-litro/,494
495,eroski,Leche,Entera Semi Desnatada,"Leche Uht Desnatada Kaiku, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-uht-desnatada-kaiku-botella-15-litros/,495
496,eroski,Leche,Entera Semi Desnatada,"Leche Uht Entera Kaiku, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-uht-entera-kaiku-botella-15-litros/,496
497,eroski,Leche,Entera Semi Desnatada,"Leche Uht Entera Pastoreo Celta, Botella",1,l,https://super.facua.org/eroski/leche/leche-uht-entera-pastoreo-celta-botella-1-litro/,497
498,eroski,Leche,Entera Semi Desnatada,"Leche Uht Semidesnatada Kaiku, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-uht-semidesnatada-kaiku-botella-15-litros/,498
499,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Avena Puleva Omega3 Proessentia, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-avena-puleva-omega3-proessentia-brik-1-litro/,499
500,eroski,Leche,Entera Semi Desnatada,Preparado Lácteo Con Omega 3 Flora Brik,1,l,https://super.facua.org/eroski/leche/preparado-lacteo-con-omega-3-flora-brik-1-litro/,500
501,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Flora Proactiv, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-flora-proactiv-brik-1-litro/,501
502,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Ligero Flora Floricb, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-ligero-flora-floricb-brik-1-litro/,502
503,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Naturcol Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-naturcol-asturiana-brik-1-litro/,503
504,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Nueces Puleva Omega3 Proessentia, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-nueces-puleva-omega3-proessentia-brik-1-litro/,504
505,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Original Flora Folicb, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-original-flora-folicb-brik-1-litro/,505
506,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo Puleva Omega3 Proessentia, Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-puleva-omega3-proessentia-brik-1-litro/,506
507,eroski,Leche,Entera Semi Desnatada,"Preparado Lácteo S/ Lactosa Puleva Omega3 Proess., Brik",1,l,https://super.facua.org/eroski/leche/preparado-lacteo-s-lactosa-puleva-omega3-proess-brik-1-litro/,507
508,eroski,Leche,Sin Lactosa,"Leche Desnatada 0% Sin Lactosa M. G. Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-0-sin-lactosa-m-g-asturiana-brik-1-litro/,508
509,eroski,Leche,Sin Lactosa,"Leche Desnatada Sin Lactosa Asturiana, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-desnatada-sin-lactosa-asturiana-botella-15-litros/,509
510,eroski,Leche,Sin Lactosa,"Leche Desnatada Sin Lactosa Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-sin-lactosa-kaiku-brik-1-litro/,510
511,eroski,Leche,Sin Lactosa,"Leche Desnatada Sin Lactosa Lacturale, Brik",1,l,https://super.facua.org/eroski/leche/leche-desnatada-sin-lactosa-lacturale-brik-1-litro/,511
512,eroski,Leche,Sin Lactosa,"Leche Desnatada Sin Lactosa Puleva M. Ligeras, Botella",1,l,https://super.facua.org/eroski/leche/leche-desnatada-sin-lactosa-puleva-m-ligeras-botella-1-litro/,512
513,eroski,Leche,Sin Lactosa,"Leche Entera Sin Lactosa Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-sin-lactosa-asturiana-brik-1-litro/,513
514,eroski,Leche,Sin Lactosa,"Leche Entera Sin Lactosa Eroski, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-sin-lactosa-eroski-brik-1-litro/,514
515,eroski,Leche,Sin Lactosa,"Leche Entera Sin Lactosa Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-sin-lactosa-kaiku-brik-1-litro/,515
516,eroski,Leche,Sin Lactosa,"Leche Entera Sin Lactosa Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-entera-sin-lactosa-pascual-brik-1-litro/,516
517,eroski,Leche,Sin Lactosa,"Leche Entera Sin Lactosa Puleva M. Ligeras, Botella",1,l,https://super.facua.org/eroski/leche/leche-entera-sin-lactosa-puleva-m-ligeras-botella-1-litro/,517
518,eroski,Leche,Sin Lactosa,"Leche Semi Sin Lactosa Puleva M. Ligeras, Botella",1,l,https://super.facua.org/eroski/leche/leche-semi-sin-lactosa-puleva-m-ligeras-botella-1-litro/,518
519,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Asturiana, Botella","1,5",l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-asturiana-botella-15-litros/,519
520,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Asturiana, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-asturiana-brik-1-litro/,520
521,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Asturiana, Pack",200,ml,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-asturiana-pack-3x200-ml/,521
522,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Bizkaia Esnea, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-bizkaia-esnea-brik-1-litro/,522
523,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Celta, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-celta-brik-1-litro/,523
524,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Eroski, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-eroski-brik-1-litro/,524
525,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Kaiku, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-kaiku-brik-1-litro/,525
526,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Kaiku, Pack",200,ml,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-kaiku-pack-3x200-ml/,526
527,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Lacturale, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-lacturale-brik-1-litro/,527
528,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-pascual-brik-1-litro/,528
529,eroski,Leche,Sin Lactosa,"Leche Semidesnatada Sin Lactosa Pascual, Pack",200,ml,https://super.facua.org/eroski/leche/leche-semidesnatada-sin-lactosa-pascual-pack-6x200-ml/,529
530,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Con Proteinas Pascual Protein, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-con-proteinas-pascual-protein-brik-1-litro/,530
531,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Desnatada Celta, Botella",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-desnatada-celta-botella-1-litro/,531
532,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Desnatada Eroski, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-desnatada-eroski-brik-1-litro/,532
533,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Desnatada Pascual, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-desnatada-pascual-brik-1-litro/,533
534,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Desnatada President, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-desnatada-president-brik-1-litro/,534
535,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Entera President, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-entera-president-brik-1-litro/,535
536,eroski,Leche,Sin Lactosa,"Leche Sin Lactosa Semidesnatada President, Brik",1,l,https://super.facua.org/eroski/leche/leche-sin-lactosa-semidesnatada-president-brik-1-litro/,536
537,dia,Aceite Girasol,Aceite Girasol,Aceite De Girasol Alto Oleico Especial Freidora De Aire Diasol Spray,200,ml,https://super.facua.org/dia/aceite-de-girasol/aceite-de-girasol-alto-oleico-especial-freidora-de-aire-diasol-spray-200-ml/,537
538,dia,Aceite Girasol,Aceite Girasol,Aceite De Girasol Coosol Garrafa,5,l,https://super.facua.org/dia/aceite-de-girasol/aceite-de-girasol-coosol-garrafa-5-l/,538
